order_id,customer_id,region,currency_code,amount_local_currency,amount_display,product_category,order_date,delivered_date,is_refunded,refund_date,review_score,order_status
DE-ORD-000015,DE-CUST-00112,DE,EUR,52.61,56.82,Health,2023-02-26 00:00:00,03/02/2023 02:03,False,,3.0,completed
DE-ORD-000016,DE-CUST-00117,DE,EUR,52.83,52.83,Books,09/14/2024 00:00,14-Sep-2024,False,,3.0,completed
DE-ORD-000017,DE-CUST-00144,DE,EUR,83.11,83.11,Fashion,17-Oct-2025,2025-10-23 01:46:21,False,,4.0,completed
DE-ORD-000018,DE-CUST-00025,DE,EUR,77.46,77.46,Toys,26.12.2024,30-Dec-2024,False,,3.0,completed
DE-ORD-000019,DE-CUST-00143,DE,EUR,78.94,78.94,Grocery,02/29/2024 00:00,02-Mar-2024,False,,4.0,completed
DE-ORD-000020,DE-CUST-00223,DE,EUR,70.75,70.75,Toys,2024-08-14 00:00:00,17-Aug-2024,False,,3.0,completed
DE-ORD-000021,DE-CUST-00383,DE,EUR,91.87,91.87,Fashion,08/15/2023 00:00,2023-08-21 15:02:58,False,,3.0,completed
DE-ORD-000022,DE-CUST-00027,DE,EUR,52.09,52.09,Fashion,09.04.2024,12-Apr-2024,False,,4.0,completed
DE-ORD-000023,DE-CUST-00236,DE,EUR,43.74,43.74,Health,2025-02-11 00:00:00,11-Feb-2025,False,,5.0,completed
DE-ORD-000024,DE-CUST-00352,DE,EUR,93.9,93.9,Grocery,03/26/2024 00:00,03/26/2024 21:15,False,,3.0,completed
DE-ORD-000025,DE-CUST-00286,DE,EUR,124.59,124.59,Automotive,2023-10-24 00:00:00,29-Oct-2023,False,,4.0,completed
DE-ORD-000026,DE-CUST-00131,DE,EUR,58.31,58.31,Electronics,06/25/2024 00:00,06/28/2024 14:59,False,,3.0,completed
DE-ORD-000027,DE-CUST-00054,DE,EUR,107.87,107.87,Health,12-Sep-2023,22-Sep-2023,False,,,completed
DE-ORD-000028,DE-CUST-00459,DE,EUR,34.38,34.38,Health,2025-07-06 00:00:00,11.07.2025,False,,4.0,completed
DE-ORD-000029,DE-CUST-00566,DE,EUR,117.38,117.38,Fashion,2023-10-04 00:00:00,24.10.2023,False,,4.0,completed
DE-ORD-000030,DE-CUST-00204,DE,EUR,29.95,29.95,Toys,2023-01-20 00:00:00,23.01.2023,False,,,completed
DE-ORD-000031,DE-CUST-00118-DUP,DE,EUR,8.82,8.82,Books,02.08.2025,08/04/2025 18:26,False,,2.0,completed
DE-ORD-000032,DE-CUST-00181-DUP,DE,EUR,91.37,91.37,Grocery,2024-03-22 00:00:00,2024-03-26 13:47:49,False,,2.0,completed
DE-ORD-000033,DE-CUST-00193,DE,EUR,115.69,115.69,Electronics,12/08/2023 00:00,2023-12-15 05:54:25,False,,4.0,completed
DE-ORD-000034,DE-CUST-00592,DE,EUR,40.64,40.64,Beauty,2024-03-30 00:00:00,2024-04-18 17:40:33,False,,2.0,completed
DE-ORD-000035,DE-CUST-00302,DE,EUR,65.76,65.76,Sports,03.04.2023,04/06/2023 18:27,False,,5.0,completed
DE-ORD-000036,DE-CUST-00126,DE,EUR,78.67,78.67,Health,11/12/2024 00:00,11/14/2024 18:02,False,,3.0,completed
DE-ORD-000037,DE-CUST-00278,DE,EUR,52.01,52.01,Beauty,2024-07-24 00:00:00,25.07.2024,False,,4.0,completed
DE-ORD-000038,DE-CUST-00108,DE,EUR,43.56,43.56,Books,01/13/2024 00:00,14.01.2024,False,,,completed
DE-ORD-000039,DE-CUST-00212,DE,EUR,112.7,112.7,Electronics,11.04.2025,04/13/2025 18:05,False,,2.0,completed
DE-ORD-000040,DE-CUST-00345,DE,EUR,58.61,58.61,Books,2023-07-12 00:00:00,07/15/2023 14:27,True,20-Aug-2023,2.0,completed
DE-ORD-000041,DE-CUST-00575,DE,EUR,77.6,77.6,Sports,05/27/2025 00:00,28-May-2025,False,,5.0,completed
DE-ORD-000042,DE-CUST-00410,DE,EUR,84.91,84.91,Grocery,2025-08-01 00:00:00,03.08.2025,False,,3.0,completed
DE-ORD-000043,DE-CUST-00490,DE,EUR,61.01,61.01,Beauty,02/27/2024 00:00,02-Mar-2024,False,,4.0,completed
DE-ORD-000044,DE-CUST-00537,DE,EUR,56.75,56.75,Home & Kitchen,01/23/2023 00:00,01/26/2023 14:06,False,,3.0,completed
DE-ORD-000045,DE-CUST-00557,DE,EUR,51.96,51.96,Toys,2023-05-06 00:00:00,05/06/2023 08:54,False,,4.0,completed
DE-ORD-000046,DE-CUST-00286,DE,EUR,76.35,76.35,Sports,09/26/2024 00:00,28.09.2024,False,,5.0,completed
DE-ORD-000047,DE-CUST-00527,DE,EUR,68.31,68.31,Electronics,23-Jan-2025,24-Jan-2025,False,,4.0,completed
DE-ORD-000048,DE-CUST-00316,DE,EUR,80.13,80.13,Toys,19-Nov-2024,,False,,,completed
DE-ORD-000049,DE-CUST-00057,DE,EUR,48.82,48.82,Beauty,05/14/2023 00:00,05/18/2023 04:13,False,,3.0,completed
DE-ORD-000050,DE-CUST-00469-DUP,DE,EUR,86.13,86.13,,06/05/2023 00:00,05-Jun-2023,False,,3.0,completed
DE-ORD-000051,DE-CUST-00177,DE,EUR,130.44,130.44,Beauty,12/24/2023 00:00,26-Dec-2023,False,,3.0,completed
DE-ORD-000052,DE-CUST-00196,DE,EUR,47.98,47.98,Beauty,2024-04-23 00:00:00,2024-05-07 16:16:01,False,,2.0,completed
DE-ORD-000053,DE-CUST-00524,DE,EUR,56.24,56.24,Sports,04/17/2024 00:00,04/20/2024 16:53,False,,4.0,completed
DE-ORD-000054,DE-CUST-00104,DE,EUR,59.49,59.49,Beauty,27-Jan-2024,01/30/2024 13:32,False,,5.0,completed
DE-ORD-000055,DE-CUST-00575,DE,EUR,57.76,57.76,Electronics,06/05/2024 00:00,07.06.2024,False,,3.0,completed
DE-ORD-000056,DE-CUST-00022,DE,EUR,87.02,87.02,Health,01.10.2023,,False,,,completed
DE-ORD-000057,DE-CUST-00437,DE,EUR,41.13,41.13,Automotive,07-Dec-2025,10-Dec-2025,False,,4.0,completed
DE-ORD-000058,DE-CUST-00562,DE,EUR,27.28,29.46,Books,03/05/2024 00:00,08-Mar-2024,False,,2.0,cancelled
DE-ORD-000059,DE-CUST-00411,DE,EUR,3.0,3.0,Sports,27-Nov-2024,01-Dec-2024,False,,3.0,completed
DE-ORD-000060,DE-CUST-00022,DE,EUR,72.69,72.69,Toys,07-Jun-2025,10.06.2025,False,,3.0,completed
DE-ORD-000061,DE-CUST-00458,DE,EUR,63.28,63.28,Sports,2023-06-24 00:00:00,2023-06-25 15:36:30,True,08/02/2023 00:00,5.0,completed
DE-ORD-000062,DE-CUST-00432,DE,EUR,13.47,13.47,Books,2025-09-10 00:00:00,2025-09-13 04:57:06,False,,3.0,completed
DE-ORD-000063,DE-CUST-00376,DE,EUR,86.68,86.68,Grocery,26-Feb-2025,03/01/2025 00:04,False,,,completed
DE-ORD-000064,DE-CUST-00418,DE,EUR,45.29,45.29,Electronics,02-Nov-2024,06.11.2024,False,,4.0,completed
DE-ORD-000065,DE-CUST-00270,DE,EUR,84.63,84.63,Grocery,04/14/2024 00:00,,False,,,completed
DE-ORD-000066,DE-CUST-00034,DE,EUR,11.62,11.62,Fashion,06/09/2025 00:00,06/12/2025 15:51,False,,3.0,completed
DE-ORD-000067,DE-CUST-00308,DE,EUR,88.8,88.8,Health,2024-05-07 00:00:00,10-May-2024,False,,4.0,completed
DE-ORD-000068,DE-CUST-00200,DE,EUR,3.31,3.31,Health,25.05.2024,31-May-2024,False,,3.0,completed
DE-ORD-000069,DE-CUST-00086,DE,EUR,91.51,91.51,Electronics,03/28/2024 00:00,04/06/2024 05:54,False,,4.0,cancelled
DE-ORD-000070,DE-CUST-00221,DE,EUR,15.49,15.49,Health,25-Aug-2024,18-Sep-2024,False,,3.0,completed
DE-ORD-000071,DE-CUST-00349-DUP,DE,EUR,66.11,66.11,Electronics,28.10.2023,11/01/2023 13:07,False,,2.0,completed
DE-ORD-000072,DE-CUST-00090,DE,EUR,38.99,38.99,Beauty,12-Feb-2025,02/16/2025 04:27,False,,5.0,completed
DE-ORD-000073,DE-CUST-00438,DE,EUR,59.75,59.75,Grocery,04/08/2023 00:00,12-Apr-2023,False,,4.0,completed
DE-ORD-000074,DE-CUST-00567,DE,EUR,138.81,138.81,Toys,06-Oct-2023,06.10.2023,False,,,completed
DE-ORD-000075,DE-CUST-00514,DE,EUR,68.6,68.6,Grocery,26.06.2024,27.06.2024,False,,,completed
DE-ORD-000076,DE-CUST-00245,DE,EUR,3.0,3.0,Beauty,26-Dec-2024,29.12.2024,False,,,completed
DE-ORD-000077,DE-CUST-00491,DE,EUR,70.3,75.92,Health,09-May-2025,,False,,,completed
DE-ORD-000078,DE-CUST-00212,DE,EUR,60.96,60.96,Sports,2023-06-14 00:00:00,22.06.2023,True,09-Jul-2023,3.0,completed
DE-ORD-000079,DE-CUST-00418,DE,EUR,84.38,84.38,Electronics,30.04.2023,,False,,,completed
DE-ORD-000080,DE-CUST-00341,DE,EUR,76.22,76.22,Home & Kitchen,02-Nov-2025,05.11.2025,False,,,completed
DE-ORD-000081,DE-CUST-00013,DE,EUR,49.4,49.4,Home & Kitchen,2024-12-01 00:00:00,12/07/2024 05:28,False,,5.0,completed
DE-ORD-000082,DE-CUST-00598,DE,EUR,70.2,70.2,Automotive,01.03.2023,,False,,,completed
DE-ORD-000083,DE-CUST-00104,DE,EUR,51.28,51.28,Fashion,09.06.2023,16-Jun-2023,False,,3.0,completed
DE-ORD-000084,DE-CUST-00435,DE,EUR,106.92,106.92,Sports,2025-07-06 00:00:00,,False,,,completed
DE-ORD-000085,DE-CUST-00421,DE,EUR,73.32,73.32,Health,16-Apr-2025,,False,,,completed
DE-ORD-000086,DE-CUST-00351,DE,EUR,3.0,3.0,Health,24.02.2025,2025-02-28 12:37:47,False,,3.0,cancelled
DE-ORD-000087,DE-CUST-00017,DE,EUR,71.69,71.69,Sports,19.05.2023,05/20/2023 15:00,True,06/08/2023 00:00,,completed
DE-ORD-000088,DE-CUST-00544,DE,EUR,54.92,59.31,Beauty,12-Sep-2025,09/15/2025 13:12,True,28.09.2025,,completed
DE-ORD-000089,DE-CUST-00512,DE,EUR,75.21,75.21,Grocery,23.09.2024,09/24/2024 19:51,False,,5.0,completed
DE-ORD-000090,DE-CUST-00017,DE,EUR,42.32,42.32,Sports,07/21/2025 00:00,2025-07-21 23:43:08,False,,4.0,completed
DE-ORD-000091,DE-CUST-00416,DE,EUR,66.31,66.31,Health,07-Apr-2024,10.04.2024,False,,5.0,completed
DE-ORD-000092,DE-CUST-00008,DE,EUR,56.01,56.01,Grocery,10/14/2025 00:00,10/17/2025 07:41,False,,3.0,completed
DE-ORD-000093,DE-CUST-00215,DE,EUR,96.18,96.18,Beauty,04.02.2025,07-Feb-2025,False,,3.0,completed
DE-ORD-000094,DE-CUST-00077,DE,EUR,3.0,3.0,Grocery,09/01/2023 00:00,2023-09-06 15:59:55,False,,2.0,completed
DE-ORD-000095,DE-CUST-00220,DE,EUR,42.53,42.53,Books,02/07/2025 00:00,2025-02-11 00:54:01,False,,3.0,completed
DE-ORD-000096,DE-CUST-00056,DE,EUR,8.25,8.25,Automotive,07/18/2023 00:00,2023-07-18 07:32:16,False,,4.0,completed
DE-ORD-000097,DE-CUST-00160,DE,EUR,44.28,44.28,Sports,2023-05-14 00:00:00,05/21/2023 21:22,False,,3.0,completed
DE-ORD-000098,DE-CUST-00064,DE,EUR,29.98,29.98,Automotive,27.01.2025,2025-01-29 15:38:45,False,,4.0,completed
DE-ORD-000099,DE-CUST-00364,DE,EUR,47.13,47.13,Sports,31.01.2024,2024-02-21 10:02:38,False,,,completed
DE-ORD-000100,DE-CUST-00451,DE,EUR,27.81,30.03,Fashion,2023-04-21 00:00:00,,True,15.05.2023,,completed
DE-ORD-000101,DE-CUST-00320,DE,EUR,3.0,3.0,Electronics,24.07.2023,24-Jul-2023,False,,3.0,completed
DE-ORD-000102,DE-CUST-00118-DUP,DE,EUR,53.56,53.56,Beauty,2025-06-04 00:00:00,06.06.2025,False,,,completed
DE-ORD-000103,DE-CUST-00023,DE,EUR,112.25,112.25,Books,30-Jun-2024,2024-07-05 08:12:32,False,,3.0,completed
DE-ORD-000104,DE-CUST-00126,DE,EUR,3.0,3.0,Toys,22-Feb-2025,03/02/2025 15:35,False,,3.0,completed
DE-ORD-000105,DE-CUST-00411,DE,EUR,40.03,40.03,Health,05/04/2025 00:00,2025-05-06 10:52:55,False,,,completed
DE-ORD-000106,DE-CUST-00088,DE,EUR,40.17,40.17,Automotive,2025-02-19 00:00:00,02/21/2025 22:05,True,12.03.2025,3.0,cancelled
DE-ORD-000107,DE-CUST-00466,DE,EUR,72.92,72.92,Home & Kitchen,2024-04-16 00:00:00,20.04.2024,False,,3.0,completed
DE-ORD-000108,DE-CUST-00505,DE,EUR,113.3,113.3,,11/20/2023 00:00,22-Nov-2023,False,,2.0,completed
DE-ORD-000109,DE-CUST-00045,DE,EUR,79.47,79.47,Health,27.01.2024,2024-02-14 06:34:23,False,,4.0,completed
DE-ORD-000110,DE-CUST-00177,DE,EUR,3.0,3.24,Electronics,11/14/2025 00:00,2025-12-06 14:07:42,False,,4.0,completed
DE-ORD-000111,DE-CUST-00349,DE,EUR,7.98,7.98,Books,2025-05-07 00:00:00,08.05.2025,False,,5.0,completed
DE-ORD-000112,DE-CUST-00036,DE,EUR,36.98,36.98,Sports,2023-02-17 00:00:00,19.02.2023,False,,2.0,completed
DE-ORD-000113,DE-CUST-00243,DE,EUR,51.67,51.67,Books,2024-11-05 00:00:00,28-Nov-2024,False,,4.0,completed
DE-ORD-000114,DE-CUST-00100,DE,EUR,11.84,12.79,Toys,04/18/2023 00:00,04/19/2023 05:16,False,,4.0,completed
DE-ORD-000115,DE-CUST-00015,DE,EUR,103.26,103.26,Sports,01/19/2023 00:00,20-Jan-2023,False,,5.0,completed
DE-ORD-000116,DE-CUST-00330,DE,EUR,66.43,66.43,Books,02/29/2024 00:00,05.03.2024,False,,4.0,completed
DE-ORD-000117,DE-CUST-00370,DE,EUR,3.0,3.0,Sports,08/16/2024 00:00,2024-08-19 06:31:45,False,,5.0,completed
DE-ORD-000118,DE-CUST-00057,DE,EUR,31.04,31.04,Health,20.09.2023,2023-09-22 22:01:59,False,,3.0,completed
DE-ORD-000119,DE-CUST-00541,DE,EUR,3.0,3.0,Toys,16-Sep-2023,22.09.2023,False,,3.0,completed
DE-ORD-000120,DE-CUST-00190,DE,EUR,84.22,84.22,Toys,11/10/2024 00:00,23.11.2024,False,,5.0,completed
DE-ORD-000121,DE-CUST-00042,DE,EUR,80.43,80.43,Health,04-Dec-2023,2023-12-07 03:32:33,False,,3.0,completed
DE-ORD-000122,DE-CUST-00018,DE,EUR,95.32,95.32,Books,19-Nov-2025,19-Nov-2025,False,,4.0,completed
DE-ORD-000123,DE-CUST-00236,DE,EUR,23.24,23.24,Grocery,24.03.2024,29.03.2024,False,,4.0,completed
DE-ORD-000124,DE-CUST-00500,DE,EUR,89.48,89.48,Grocery,16.06.2023,19.06.2023,False,,2.0,completed
DE-ORD-000125,DE-CUST-00160,DE,EUR,32.29,32.29,Sports,25-Jul-2025,29.07.2025,False,,,completed
DE-ORD-000126,DE-CUST-00364,DE,EUR,71.33,71.33,Fashion,04.09.2023,09-Sep-2023,False,,4.0,completed
DE-ORD-000127,DE-CUST-00008,DE,EUR,28.27,28.27,Toys,2025-01-03 00:00:00,22-Jan-2025,False,,,completed
DE-ORD-000128,DE-CUST-00038,DE,EUR,68.91,68.91,Books,2024-02-28 00:00:00,2024-02-28 00:41:39,False,,5.0,completed
DE-ORD-000129,DE-CUST-00554,DE,EUR,81.79,81.79,Automotive,11/01/2024 00:00,11/06/2024 08:10,False,,2.0,completed
DE-ORD-000130,DE-CUST-00518,DE,EUR,112.29,112.29,Grocery,2023-12-09 00:00:00,15.12.2023,False,,,completed
DE-ORD-000131,DE-CUST-00247,DE,EUR,14.81,14.81,Beauty,22.02.2024,2024-02-26 15:46:13,False,,4.0,completed
DE-ORD-000132,DE-CUST-00016,DE,EUR,6.31,6.31,Toys,15.12.2025,2025-12-19 05:44:37,False,,4.0,completed
DE-ORD-000133,DE-CUST-00412,DE,EUR,42.16,42.16,,11/12/2023 00:00,17-Nov-2023,False,,2.0,completed
DE-ORD-000134,DE-CUST-00156,DE,EUR,8.2,8.86,Books,09.04.2023,12.04.2023,False,,4.0,completed
DE-ORD-000135,DE-CUST-00365,DE,EUR,37.77,37.77,Health,11.11.2023,,False,,,completed
DE-ORD-000136,DE-CUST-00327,DE,EUR,85.17,85.17,Health,03/21/2024 00:00,,False,,,completed
DE-ORD-000137,DE-CUST-00404,DE,EUR,60.32,60.32,Toys,2023-11-22 00:00:00,26.11.2023,False,,3.0,completed
DE-ORD-000138,DE-CUST-00586,DE,EUR,143.05,143.05,Grocery,15.02.2023,2023-02-25 06:44:54,False,,5.0,completed
DE-ORD-000139,DE-CUST-00532,DE,EUR,66.33,66.33,Automotive,09/20/2024 00:00,2024-09-21 10:28:53,False,,5.0,completed
DE-ORD-000140,DE-CUST-00037,DE,EUR,69.78,69.78,Automotive,19-Nov-2024,23-Nov-2024,False,,5.0,cancelled
DE-ORD-000141,DE-CUST-00442,DE,EUR,77.84,77.84,Sports,29-Oct-2024,10/31/2024 14:40,False,,,completed
DE-ORD-000142,DE-CUST-00272,DE,EUR,102.08,102.08,Books,2023-07-28 00:00:00,07/31/2023 12:01,False,,4.0,completed
DE-ORD-000143,DE-CUST-00048,DE,EUR,3.0,3.0,Sports,2024-05-08 00:00:00,12.05.2024,False,,,completed
DE-ORD-000144,DE-CUST-00268,DE,EUR,40.73,40.73,Sports,13-Nov-2024,18.11.2024,False,,4.0,completed
DE-ORD-000145,DE-CUST-00499,DE,EUR,74.11,74.11,Books,22.12.2024,26-Dec-2024,False,,3.0,completed
DE-ORD-000146,DE-CUST-00148,DE,EUR,126.68,126.68,Books,29.12.2025,01/04/2026 11:41,False,,4.0,completed
DE-ORD-000147,DE-CUST-00370,DE,EUR,125.44,125.44,,2024-12-16 00:00:00,18.12.2024,False,,3.0,completed
DE-ORD-000148,DE-CUST-00171,DE,EUR,66.56,66.56,Electronics,04/04/2025 00:00,08.04.2025,False,,3.0,completed
DE-ORD-000149,DE-CUST-00469-DUP,DE,EUR,85.44,85.44,,10-Sep-2024,,False,,,completed
DE-ORD-000150,DE-CUST-00297,DE,EUR,27.06,27.06,Sports,2023-07-16 00:00:00,20-Jul-2023,False,,4.0,completed
DE-ORD-000151,DE-CUST-00290,DE,EUR,71.52,71.52,Automotive,16.10.2024,,False,,,completed
DE-ORD-000152,DE-CUST-00019,DE,EUR,18.74,18.74,Electronics,2025-04-04 00:00:00,,False,,,completed
DE-ORD-000153,DE-CUST-00276,DE,EUR,20.53,20.53,Electronics,2023-03-05 00:00:00,2023-03-06 19:53:35,False,,3.0,completed
DE-ORD-000154,DE-CUST-00112,DE,EUR,29.2,29.2,Automotive,04.06.2025,06.06.2025,False,,3.0,completed
DE-ORD-000155,DE-CUST-00202,DE,EUR,96.81,96.81,Health,29-Apr-2024,02-May-2024,False,,2.0,completed
DE-ORD-000156,DE-CUST-00219,DE,EUR,108.32,108.32,Books,06.05.2024,08-May-2024,True,22-May-2024,4.0,completed
DE-ORD-000157,DE-CUST-00479,DE,EUR,81.97,81.97,Beauty,13.03.2024,03/16/2024 19:11,False,,5.0,completed
DE-ORD-000158,DE-CUST-00423,DE,EUR,83.2,83.2,Automotive,26-Sep-2024,09/28/2024 04:59,False,,5.0,completed
DE-ORD-000159,DE-CUST-00011,DE,EUR,72.38,72.38,Sports,2023-05-09 00:00:00,,False,,,completed
DE-ORD-000160,DE-CUST-00525,DE,EUR,101.63,101.63,Books,04/12/2024 00:00,15.04.2024,False,,4.0,completed
DE-ORD-000161,DE-CUST-00270,DE,EUR,159.7,159.7,Home & Kitchen,2024-12-02 00:00:00,12/05/2024 02:05,False,,3.0,completed
DE-ORD-000162,DE-CUST-00170,DE,EUR,69.43,69.43,Health,2025-11-03 00:00:00,2025-11-08 02:34:28,True,11/22/2025 00:00,2.0,completed
DE-ORD-000163,DE-CUST-00559,DE,EUR,3.0,3.0,Books,12/07/2023 00:00,2023-12-09 14:51:49,False,,2.0,completed
DE-ORD-000164,DE-CUST-00381,DE,EUR,48.86,48.86,Toys,09/18/2024 00:00,22-Sep-2024,False,,3.0,completed
DE-ORD-000165,DE-CUST-00545,DE,EUR,10.78,10.78,Sports,11.10.2024,,False,,,completed
DE-ORD-000166,DE-CUST-00552,DE,EUR,97.78,97.78,Grocery,2025-02-21 00:00:00,21.02.2025,False,,4.0,completed
DE-ORD-000167,DE-CUST-00508,DE,EUR,96.06,96.06,Grocery,2024-03-19 00:00:00,23.03.2024,False,,,completed
DE-ORD-000168,DE-CUST-00248,DE,EUR,111.3,111.3,,03.10.2023,,False,,,completed
DE-ORD-000169,DE-CUST-00493,DE,EUR,51.47,55.59,Fashion,03-May-2023,05/06/2023 15:56,False,,3.0,completed
DE-ORD-000170,DE-CUST-00556,DE,EUR,65.08,65.08,,08/17/2025 00:00,22-Aug-2025,False,,2.0,completed
DE-ORD-000171,DE-CUST-00426,DE,EUR,32.28,32.28,Home & Kitchen,02/11/2025 00:00,16-Feb-2025,False,,5.0,completed
DE-ORD-000172,DE-CUST-00399,DE,EUR,51.2,51.2,,10/18/2025 00:00,22-Oct-2025,False,,4.0,completed
DE-ORD-000173,DE-CUST-00565-DUP,DE,EUR,122.01,122.01,Toys,2023-11-28 00:00:00,01-Dec-2023,False,,5.0,completed
DE-ORD-000174,DE-CUST-00582,DE,EUR,165.4,165.4,Beauty,2024-10-23 00:00:00,,False,,,completed
DE-ORD-000175,DE-CUST-00382,DE,EUR,66.87,66.87,Electronics,2025-09-23 00:00:00,05-Oct-2025,False,,3.0,completed
DE-ORD-000176,DE-CUST-00252,DE,EUR,155.74,155.74,Automotive,2023-10-19 00:00:00,22-Oct-2023,False,,3.0,completed
DE-ORD-000177,DE-CUST-00433,DE,EUR,33.24,35.9,Home & Kitchen,2025-03-26 00:00:00,03/31/2025 03:29,False,,4.0,completed
DE-ORD-000178,DE-CUST-00203,DE,EUR,46.1,46.1,Grocery,10.11.2025,2025-11-14 08:45:08,False,,2.0,completed
DE-ORD-000179,DE-CUST-00086,DE,EUR,72.03,72.03,Sports,28-Oct-2025,2025-11-01 04:17:57,True,23-Nov-2025,5.0,completed
DE-ORD-000180,DE-CUST-00311,DE,EUR,35.71,35.71,Toys,2024-06-03 00:00:00,04.06.2024,False,,3.0,completed
DE-ORD-000181,DE-CUST-00596,DE,EUR,14.21,14.21,Home & Kitchen,01-Jul-2023,2023-07-06 12:07:10,False,,,completed
DE-ORD-000182,DE-CUST-00497,DE,EUR,123.85,123.85,Beauty,2023-01-25 00:00:00,28-Jan-2023,False,,5.0,completed
DE-ORD-000183,DE-CUST-00401,DE,EUR,70.09,75.7,Toys,08.12.2024,11.12.2024,True,31-Dec-2024,3.0,completed
DE-ORD-000184,DE-CUST-00464,DE,EUR,53.21,53.21,Health,19-Apr-2024,20-Apr-2024,False,,4.0,completed
DE-ORD-000185,DE-CUST-00419-DUP,DE,EUR,63.47,63.47,,11-Jun-2025,15.06.2025,False,,4.0,completed
DE-ORD-000186,DE-CUST-00462,DE,EUR,58.82,58.82,Fashion,22.04.2024,04/24/2024 04:38,True,05/14/2024 00:00,4.0,completed
DE-ORD-000187,DE-CUST-00044,DE,EUR,93.05,93.05,Sports,20.10.2025,2025-10-21 18:50:23,False,,4.0,completed
DE-ORD-000188,DE-CUST-00166,DE,EUR,73.86,73.86,Beauty,17-Jun-2025,19.06.2025,False,,3.0,completed
DE-ORD-000189,DE-CUST-00495,DE,EUR,73.76,73.76,Automotive,07-Jan-2025,08-Jan-2025,False,,4.0,completed
DE-ORD-000190,DE-CUST-00466,DE,EUR,30.98,30.98,Books,07/09/2025 00:00,14-Jul-2025,False,,5.0,completed
DE-ORD-000191,DE-CUST-00264,DE,EUR,32.29,32.29,Sports,06-Mar-2024,2024-03-10 07:13:53,False,,3.0,completed
DE-ORD-000192,DE-CUST-00417,DE,EUR,104.56,104.56,,2024-12-15 00:00:00,12/16/2024 14:27,False,,4.0,completed
DE-ORD-000193,DE-CUST-00383,DE,EUR,31.83,31.83,Toys,28-Sep-2023,01-Oct-2023,False,,3.0,completed
DE-ORD-000194,DE-CUST-00454,DE,EUR,96.25,96.25,Automotive,2024-02-25 00:00:00,02/27/2024 05:52,False,,4.0,completed
DE-ORD-000195,DE-CUST-00191,DE,EUR,51.92,51.92,Electronics,2023-06-24 00:00:00,27.06.2023,False,,4.0,completed
DE-ORD-000196,DE-CUST-00258,DE,EUR,36.05,36.05,Sports,10.12.2023,12/13/2023 19:34,True,12/29/2023 00:00,,completed
DE-ORD-000197,DE-CUST-00002,DE,EUR,123.15,123.15,Electronics,01-Apr-2025,03-Apr-2025,False,,5.0,completed
DE-ORD-000198,DE-CUST-00139,DE,EUR,121.93,121.93,Beauty,25.09.2023,27-Sep-2023,False,,2.0,completed
DE-ORD-000199,DE-CUST-00294,DE,EUR,76.47,76.47,Electronics,10-Apr-2023,12.04.2023,False,,5.0,completed
DE-ORD-000200,DE-CUST-00146,DE,EUR,66.32,66.32,Beauty,2024-11-28 00:00:00,2024-11-30 07:07:14,False,,,completed
DE-ORD-000201,DE-CUST-00434,DE,EUR,21.41,21.41,Toys,28-Jun-2025,07/03/2025 03:14,False,,3.0,completed
